Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL18148,"Agilent-031068 EmbryoGene Porcine Array V.1 (EMPV1; Probe Name version)","in situ oligonucleotide","Sus scrofa",43856,40,1,"Stephen Tsoi","Jan 10, 2014"
GPL18156,"Ion Torrent PGM (Ovis aries)","high-throughput sequencing","Ovis aries",0,2,1,"GEO","Jan 10, 2014"
GPL18157,"Illumina HiSeq 2000 (Tetramorium bicarinatum)","high-throughput sequencing","Tetramorium bicarinatum",0,2,1,"GEO","Jan 10, 2014"
GPL18160,"Illumina HiSeq 2000 (Homo sapiens; Human immunodeficiency virus 1)","high-throughput sequencing","Homo sapiens;Human immunodeficiency virus 1",0,13,2,"GEO","Jan 10, 2014"
GPL17019,"Agilent-031301 Mus musculus Issa methylation 11-16-10-JCJ","in situ oligonucleotide","Mus musculus",7525,6,2,"Yue Lu","Jan 09, 2014"
GPL17020,"Custom Human TLDA 64-Circulating tumor cell associated gene panel","RT-PCR","Homo sapiens",64,27,1,"Mark Magbanua","Jan 09, 2014"
GPL18145,"NimbleGen Mouse 385K RefSeq Promoter Array [2006-06-06_MM8_RefSeq_promoter]","in situ oligonucleotide","Mus musculus",380409,6,1,"Usue Laresgoiti","Jan 09, 2014"
GPL18147,"Prawn miRNA Array","in situ oligonucleotide","Shrimp white spot syndrome virus",228,9,1,"Tianzhi Huang","Jan 09, 2014"
GPL18151,"Illumina Genome Analyzer IIx (Cunninghamia lanceolata)","high-throughput sequencing","Cunninghamia lanceolata",0,3,1,"GEO","Jan 09, 2014"
GPL17536,"MGC cDNA screening array","spotted DNA/cDNA","Homo sapiens;Mus musculus",16512,2,1,"Takeshi Saito","Jan 08, 2014"
GPL18140,"Agilent-030493 SurePrint G3 Mouse Exon 4x180K Microarray","in situ oligonucleotide","Mus musculus",180880,12,1,"Shin-ya Nishio","Jan 08, 2014"
GPL18144,"NanoString nCounter Analysis System [Gorilla and Century CodeSets]","other","Mus musculus",564,30,1,"Peter Mombaerts","Jan 08, 2014"
GPL18150,"Illumina HiSeq 1000 (Oncorhynchus mykiss)","high-throughput sequencing","Oncorhynchus mykiss",0,72,1,"GEO","Jan 08, 2014"
GPL17931,"110420_Ccre_JC_exp, 4plex array","in situ oligonucleotide","Caulobacter crescentus NA1000",3958,12,2,"Diego Gonzalez","Jan 07, 2014"
GPL18028,"TUGRAZ miRNA array TUGRAZ-HSA_MMU_RNO-MRC23","spotted oligonucleotide","Homo sapiens;Mus musculus;Rattus norvegicus",765,25,2,"Matthias Hackl","Jan 07, 2014"
GPL18139,"Illumina HiSeq 2000 (Saccharomyces cerevisiae W303)","high-throughput sequencing","Saccharomyces cerevisiae W303",0,8,1,"GEO","Jan 07, 2014"
GPL18137,"Illumina HiSeq 2000 (Malus domestica)","high-throughput sequencing","Malus domestica",0,27,4,"GEO","Jan 06, 2014"
GPL18135,"Illumina Genome Analyzer IIx (Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130)","high-throughput sequencing","Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130",0,6,1,"GEO","Jan 04, 2014"
GPL18132,"NimbleGen Mouse 3X720K [100727_GT_MM9_Ag_recep_ChIP]","in situ oligonucleotide","Mus musculus",690279,2,1,"Eugene M Oltz","Jan 03, 2014"
GPL18134,"CodeLink Human Whole Genome Array [DISCOVERY probe type]","spotted oligonucleotide","Homo sapiens",53423,26,1,"Carlos Cano","Jan 03, 2014"
GPL18131,"Illumina HiSeq 2000 (Erwinia amylovora)","high-throughput sequencing","Erwinia amylovora",0,12,1,"GEO","Jan 02, 2014"
GPL18133,"Illumina HiSeq 2500 (Escherichia coli)","high-throughput sequencing","Escherichia coli",0,8,2,"GEO","Jan 02, 2014"
GPL11395,"qChipPre BAC Version","spotted DNA/cDNA","Homo sapiens",9216,956,1,"Lluis Armengol","Jan 01, 2014"
GPL13699,"AIST Human EstrArray 2","spotted DNA/cDNA","Homo sapiens",150,11,2,"zhu yun","Jan 01, 2014"
GPL13910,"NimbleGen Human HG18 whole genome CGH 3x720K","in situ oligonucleotide","Homo sapiens",719690,4,1,"Andreas Keller","Jan 01, 2014"
GPL14585,"Melitaea cinxia 4x44K v1.0 (Feature number version)","in situ oligonucleotide","Melitaea cinxia",45220,40,1,"Jouni Kvist","Jan 01, 2014"
GPL14922,"LC Sciences MRA-1038 Plants miRNA Array (miRBase 16)","in situ oligonucleotide","synthetic construct",1957,5,2,"Bo Wang","Jan 01, 2014"
GPL14964,"UofToronto-yeastORF-6.4k3.48","spotted DNA/cDNA","Saccharomyces cerevisiae",6221,3,2,"Suzanne Komili","Jan 01, 2014"
GPL15068,"Agilent-021825 3q7q_nov2008","in situ oligonucleotide","Homo sapiens",45220,53,1,"Laurent JALLADES","Jan 01, 2014"
GPL15171,"Agilent-017910 pseudoobscura_v2","in situ oligonucleotide","Drosophila pseudoobscura",45220,36,1,"Michael G Ritchie","Jan 01, 2014"
GPL16157,"NimbleGen Mus musculus 100205_MM8_Deluxe_Promoter_HX1 array","in situ oligonucleotide","Mus musculus",2137504,6,2,"Deepak Mav","Jan 01, 2014"
GPL16158,"NimbleGen Mus musculus 100718_MM8_Deluxe_Promoter_HX1 array","in situ oligonucleotide","Mus musculus",2137504,4,2,"Deepak Mav","Jan 01, 2014"
GPL16313,"Nimblegen_Azospirillum lipoferum 4B_6.2 K","in situ oligonucleotide","Azospirillum lipoferum 4B",6242,8,1,"Benoît DROGUE","Jan 01, 2014"
GPL16510,"Agilent-022702 Candida utilis Custom 8x15k Array","spotted oligonucleotide","Cyberlindnera jadinii",15744,8,1,"Hideyuki Tamakawa","Jan 01, 2014"
GPL16988,"Agilent-040023 FZ_IBG1_4plex","spotted oligonucleotide","Bacillus subtilis subsp. subtilis str. 168;Corynebacterium glutamicum;Escherichia coli;Gluconobacter oxydans",45220,9,4,"Tino Polen","Jan 01, 2014"
GPL16989,"Agilent-041487 FZ_IBG1_4plex","spotted oligonucleotide","Bacillus subtilis subsp. subtilis str. 168;Corynebacterium glutamicum;Escherichia coli;Gluconobacter oxydans",45220,8,3,"Tino Polen","Jan 01, 2014"
GPL17002,"Agilent-032031 Pseudomonas_modified  (Probe Name version)","in situ oligonucleotide","Pseudomonas aeruginosa",5775,4,1,"Uzma Qaisar","Jan 01, 2014"
GPL17110,"Agilent-029564 LBLGC-Ptrichocarpa (Probe Name version)","in situ oligonucleotide","Populus trichocarpa",51093,9,1,"Clement Lafon-Placette","Jan 01, 2014"
GPL17113,"Agilent-030439 LBLGC-Ptrichocarpa-CH3","in situ oligonucleotide","Populus trichocarpa",381801,3,1,"Clement Lafon-Placette","Jan 01, 2014"
GPL17272,"[hjay] Affymetrix GeneChip Human HJAY Array (gene array)","in situ oligonucleotide","Homo sapiens",37043,18,2,"Maria Paola Paronetto","Jan 01, 2014"
GPL17273,"[hjay] Affymetrix GeneChip Human HJAY Array (exon)","in situ oligonucleotide","Homo sapiens",573410,6,1,"Maria Paola Paronetto","Jan 01, 2014"
GPL17557,"University of Minnesota - Streptomyces Microarray","spotted DNA/cDNA","Streptomyces coelicolor A3(2)",7400,4,1,"Sarika Mehra","Jan 01, 2014"
GPL17604,"Agilent-032208 Aedes aegypti AgyptiLPSVer1 (Feature Number version)","in situ oligonucleotide","Aedes aegypti",45220,24,1,"Shinji Kasai","Jan 01, 2014"
GPL17645,"[BovGene-1_0-v1] Bovine Gene 1.0 Array [transcript (gene) version]","in situ oligonucleotide","Bos taurus",26303,24,1,"David E Kerr","Jan 01, 2014"
GPL17648,"PIQOR Oncology Microarray","spotted oligonucleotide","Homo sapiens",5902,13,1,"Nicolas Mouchet","Jan 01, 2014"
GPL17806,"Lactococcus lactis KF147 15K 60-mer array","in situ oligonucleotide","Lactococcus lactis",10832,32,1,"Michiel Wels","Jan 01, 2014"
GPL17838,"Agilent-023116 Human herpesvirus U75698","in situ oligonucleotide","Human herpesvirus 8 type M",8878,16,1,"Clifford G. Tepper","Jan 01, 2014"
GPL18027,"NimbleGen Drosophila Tiling 388k Array [2007-02-15_Dros_300bp_60mer]","in situ oligonucleotide","Drosophila melanogaster",385000,12,2,"francois schweisguth","Jan 01, 2014"
GPL18130,"State Key Laboratory Human microRNA array 1888","spotted oligonucleotide","Homo sapiens",1888,0,0,"Heng-Ying Pu","Jan 01, 2014"
GPL17972,"Capsicum annuum 300k Microarray v2.0","in situ oligonucleotide","Capsicum annuum",34749,8,1,"Yeon-Ki Kim","Dec 31, 2013"
GPL5643,"3D-Gene human cytokines","spotted oligonucleotide","Homo sapiens",242,12,1,"Satoko Takizawa","Dec 31, 2013"
GPL13608,"Agilent Custom Zinkchip2 4x44K (Design ID 020962)","in situ oligonucleotide","Homo sapiens",9968,6,1,"Joscha Muck","Dec 31, 2013"
GPL13966,"Ct 5k cDNA array  v1.0","spotted DNA/cDNA","Ceriops tagal",5239,15,1,"SH Shi","Dec 31, 2013"
GPL14164,"UW-Madison_GLBRC_Fox_Currie Streptomyces sp. SirexAA-E (ActE) 72k v 1.0","in situ oligonucleotide","Streptomyces sp. SirexAA-E",6500,20,1,"Adam Book","Dec 31, 2013"
GPL14923,"384 TaqMan Low Density Gene Expression Array, Human Apoptosis Panel","RT-PCR","Homo sapiens",96,36,2,"Ida Franiak-Pietryga","Dec 31, 2013"
GPL15882,"NimbleGen Mus musculus 2006-08-03_MM8_60mer_expr array","in situ oligonucleotide","Mus musculus",383176,41,1,"Brian Wilhelm","Dec 31, 2013"
GPL16239,"[HuGene-1_0-st] Affymetrix Human Gene 1.0 ST Array [HuGene10stv1_Hs_ENTREZ, Brainarray v12.1.0]","in situ oligonucleotide","Homo sapiens",19793,12,1,"Gabriela Salinas-Riester","Dec 31, 2013"
GPL16444,"NanoString nCounter rat mRNA Custom CodeSet","other","Rattus norvegicus",47,154,1,"Stephenie Prokopec","Dec 31, 2013"
GPL16684,"Plant Viroid Detection Microarray","in situ oligonucleotide","Apscaviroid;Avsunviroid;Cocadviroid;Coleviroid;Elaviroid;Hostuviroid;Pelamoviroid;Pospiviroid",103,20,1,"Yongjiang Zhang","Dec 31, 2013"
GPL16716,"Agilent-034167 Streptococcus mutans SmUA159_110513","in situ oligonucleotide","Streptococcus mutans UA159",15744,7,1,"Kawada-matsuo Miki","Dec 31, 2013"
GPL16782,"RMIT University Echinacea-specific array","spotted DNA/cDNA","Echinacea",283,27,1,"Nitin Mantri","Dec 31, 2013"
GPL16931,"Homarus americanus 15K array v2.1 (oligo ID version)","spotted oligonucleotide","Homarus americanus",14665,40,1,"Dan Hines","Dec 31, 2013"
GPL16982,"Streptococcus pneumoniae JCorbeil-Spneumoniae-39-v1","spotted oligonucleotide","Streptococcus pneumoniae",39,168,1,"Frederic Raymond","Dec 31, 2013"
GPL17199,"Agilent-024768 TAL_calbicans","in situ oligonucleotide","Candida albicans",15744,8,1,"Lennart Opitz","Dec 31, 2013"
GPL17297,"Agilent-020586 Daphnia3_1_Of_1 4x44k custom array (Probename version)","in situ oligonucleotide","Daphnia magna",43863,38,2,"Kenji Toyota","Dec 31, 2013"
GPL17348,"MRA-1038B_miRPlants_16","in situ oligonucleotide","Pinellia pedatisecta;Pinellia ternata",1957,1,1,"miao dong","Dec 31, 2013"
GPL17411,"Exiqon Mouse miRCURY 6th generation LNA microRNA array","spotted oligonucleotide","Mus musculus",4092,42,1,"Giorgio Gorini","Dec 31, 2013"
GPL17576,"[Sorgh-WTa520972F] Affymetrix Whole-transcriptome Sorghum Array","in situ oligonucleotide","Saccharum hybrid cultivar;Sorghum bicolor;Zea mays subsp. mays",56247,78,1,"Nadia Shakoor","Dec 31, 2013"
GPL17659,"Apis mellifera LC_miRBee","in situ oligonucleotide","Apis mellifera",3643,3,1,"Xiangqian Guo","Dec 31, 2013"
GPL17679,"330K random-sequence peptide microarrays","spotted peptide or protein","synthetic construct",330034,8,1,"Phillip Stafford","Dec 31, 2013"
GPL17689,"Agilent-026033 HORSE-GENOPOLE","in situ oligonucleotide","Equus caballus",43384,19,1,"Aline FOURY","Dec 31, 2013"
GPL17690,"Agilent-038619 Yeast ORF + regions A, B and C + KHR1 + MPR1 (Probe Name version)","in situ oligonucleotide","Saccharomyces cerevisiae",6268,16,1,"Bruno Blondin","Dec 31, 2013"
GPL17780,"Affymetrix Rat Genome 230 2.0 Array (CDF: Rat2302_Rn_ENTREZG.cdf)","in situ oligonucleotide","Rattus norvegicus",12088,48,1,"Regina Bokenkamp","Dec 31, 2013"
GPL17843,"Agilent-042818 Human lncRNA Micorarray 8_24_v2 [Probe Name version]","in situ oligonucleotide","Homo sapiens",77162,8,1,"Rui Dong","Dec 31, 2013"
GPL18100,"NimbleGen Streptomyces coelicolor 12 × 135k array","in situ oligonucleotide","Streptomyces coelicolor",7729,11,2,"Keqian Yang","Dec 31, 2013"
GPL18114,"LC Sciences Pig miRNA array miRPig_15_BST_100720 [miRNA ID version]","in situ oligonucleotide","Sus scrofa",742,6,1,"Ang Li","Dec 31, 2013"
GPL18119,"Agilent-027618 Mycobacterium tuberculosis H37Rv 8X15K Microarray (Probe Name version)","in situ oligonucleotide","Mycobacterium tuberculosis H37Rv",11902,12,1,"qian jin","Dec 31, 2013"
GPL18125,"Leishmania donovani Gene Expression 8x15k Microarray - Genotypic Technology Private Limited (AMADID: 035638) (condensed)","in situ oligonucleotide","Leishmania donovani",7703,4,1,"Genotypic technology","Dec 31, 2013"
GPL14625,"CIMAP Papaver somniferum","spotted oligonucleotide","Papaver somniferum",750,2,1,"Ashutosh K Shukla","Dec 30, 2013"
GPL16142,"NanoString nCounter Human miRNA assay (v1)","in situ oligonucleotide","Homo sapiens",734,29,4,"Teresa Colombo","Dec 30, 2013"
GPL17537,"nCoutner Human miRNA Expression Assay, V2","other","Homo sapiens",800,151,8,"Lucas Dennis","Dec 30, 2013"
GPL18120,"Agilent-019078 Custom Burkholderia pseudomallei 8X15K microarray (Probe Name Version)","in situ oligonucleotide","Burkholderia pseudomallei K96243",5781,6,1,"Hokchai Yam","Dec 30, 2013"
GPL18123,"[EquGene-1_0-st] Equus caballus Gene 1.0 ST Array [transcript (gene) version]","in situ oligonucleotide","Equus caballus",30559,6,1,"Affymetrix, Inc.","Dec 30, 2013"
GPL18118,"State Key Laboratory Human microRNA array 1104","spotted oligonucleotide","Homo sapiens",1138,72,1,"Mei-Yin Zhang","Dec 28, 2013"
GPL13515,"Bos taurus 13.2 K 70-mer array","spotted oligonucleotide","Bos taurus",13303,32,1,"Fernando H Biase","Dec 27, 2013"
GPL16523,"Low-density 16S rDNA array for NOMA","spotted oligonucleotide","Bacteria",335,912,1,"FRANCOIS Patrice","Dec 27, 2013"
GPL17315,"Exiqon A/S miRCURY LNA microRNA Array, 6th generation - hsa, mmu & rno - miRBase 16.0","spotted oligonucleotide","Murid herpesvirus 1;Murid herpesvirus 4;Mus musculus",1175,6,1,"Ye Wang","Dec 27, 2013"
GPL18116,"Exiqon miRCURY LNA microRNA array, 7th generation REV [miRBase v18.0, condensed Probe_ID version]","spotted oligonucleotide","Homo sapiens",3556,22,6,"yiwen zhang","Dec 27, 2013"
GPL18112,"Agilent-046692 Streptomyces coelicolorA 3(2) 8X15K Microarray (Feature Number version)","in situ oligonucleotide","Streptomyces coelicolor A3(2)",15744,0,0,"qian jin","Dec 25, 2013"
GPL18113,"Agilent-046692 Streptomyces coelicolorA 3(2) 8X15K Microarray (Probe Name version)","in situ oligonucleotide","Streptomyces coelicolor A3(2)",8300,0,0,"qian jin","Dec 25, 2013"
GPL18102,"Agilent-031113 Streptomyces sp. C 8X15K Microarray (Probe Name version)","in situ oligonucleotide","Streptomyces sp. C",7650,0,0,"qian jin","Dec 24, 2013"
GPL18103,"Agilent-031115 Streptomyces coelicolor A3(2) 8X15K Microarray (Probe Name version)","in situ oligonucleotide","Streptomyces coelicolor A3(2)",8177,10,3,"qian jin","Dec 24, 2013"
GPL18108,"Illumina mouse-6 v1.1 expression beadchip [Array_Address_Id version]","oligonucleotide beads","Mus musculus",46147,12,1,"yun lian","Dec 24, 2013"
GPL18110,"Illumina HiSeq 2000 (Trichoderma reesei)","high-throughput sequencing","Trichoderma reesei",0,9,1,"GEO","Dec 24, 2013"
GPL18111,"Illumina Genome Analyzer IIx (Vibrio parahaemolyticus)","high-throughput sequencing","Vibrio parahaemolyticus",0,2,1,"GEO","Dec 24, 2013"
GPL17515,"031058-Agilent ATH NAT array","in situ oligonucleotide","Arabidopsis thaliana",61657,36,2,"Huan Wang","Dec 23, 2013"
GPL17629,"[HuEx-1_0-st] Affymetrix Human Exon 1.0 ST Array [AltAnalyz probeset-to-Ensembl mapping]","in situ oligonucleotide","Homo sapiens",42187,16,1,"S. Scott Whitmore","Dec 23, 2013"
GPL18105,"Illumina HiSeq 2000 (Rhinopithecus roxellana)","high-throughput sequencing","Rhinopithecus roxellana",0,1,1,"GEO","Dec 23, 2013"
GPL16585,"Print231_NHGRI","spotted DNA/cDNA","Homo sapiens",14182,8,1,"Yuelin Jack Zhu","Dec 22, 2013"
GPL18079,"NimbleGen Pseudomonas putida  KT2440 12x135k ","in situ oligonucleotide","Pseudomonas putida KT2440",5442,24,1,"Gamze Gulez","Dec 22, 2013"
GPL17667,"Luminex Homo sapiens bead-based microRNA profiling platform","oligonucleotide beads","Homo sapiens",431,28,1,"Sven Diederichs","Dec 21, 2013"
GPL17005,"Agilent-032722 Halobacterium sp. NRC-1 Tiling V2 030521","in situ oligonucleotide","Halobacterium sp. NRC-1",61533,52,4,"Nicolas Pinel","Dec 21, 2013"
GPL18099,"IFC UNAM Mouse 22K v1","spotted oligonucleotide","Mus musculus",23232,2,1,"Reyna Hernandez-Benitez","Dec 21, 2013"
GPL18091,"[DogSty06m520431P] Affymetrix version 2 canine SNP array","in situ oligonucleotide","Canis lupus familiaris",0,1435,3,"Hyun Ji Noh","Dec 20, 2013"
GPL18094,"[DroGene-1_0-st] Drosophila Gene 1.0 ST Array [transcript (gene) version]","in situ oligonucleotide","Drosophila melanogaster",16322,9,1,"Ariana Pia Gatt","Dec 20, 2013"
GPL18095,"LC Sciences A. thaliana miRNA LC_MRA-1010_miRArabidopsisT_17","in situ oligonucleotide","Arabidopsis thaliana",263,4,1,"Christoph Eicken","Dec 20, 2013"
GPL18097,"Rhizobium etli CFN 42 385K 071203_ReCFN42JM_Tiling (probeset version)","in situ oligonucleotide","Rhizobium etli CFN 42",6086,4,1,"Kristof Engelen","Dec 20, 2013"
GPL18092,"Agilent-030273 Jatropha curcas 4X44k micrarray (probe name version)","in situ oligonucleotide","Jatropha curcas",41712,15,1,"qian jin","Dec 19, 2013"
GPL16102,"Agilent-035154 HFM87_33500_exp_v2 (Probe Name version)","in situ oligonucleotide","Haloferax mediterranei",3943,6,1,"Lei Cai","Dec 18, 2013"
GPL16779,"SA Biosciences Rat Skeletal Muscle Development and Disease RT2 Profiler PCR Array","RT-PCR","Rattus norvegicus",96,5,1,"Heather H Ross","Dec 18, 2013"
GPL18078,"Affymetrix GeneChip Mouse Genome 430 2.0 Array [AffyProbeMiner cdf (Mouse430_2_transcript_refseq) version 1.0.0]","in situ oligonucleotide","Mus musculus",18328,12,1,"Florian Wegwitz","Dec 18, 2013"
GPL18080,"[HuEx-1_0-st] Affymetrix Human Exon 1.0 ST Array [hjay.r1 version]","in situ oligonucleotide","Homo sapiens",0,9,1,"Ravi Datta Sharma","Dec 18, 2013"
GPL18082,"Applied Biosystems Taqman Array Rodent MicroRNA Cards v3.0","RT-PCR","Mus musculus",608,12,2,"Andreas Schober","Dec 18, 2013"
GPL18084,"Arraystar Human LncRNA microarray V2.0 (Probe Name version)","in situ oligonucleotide","Homo sapiens",17103,40,1,"Nanbert Zhong","Dec 18, 2013"
GPL18085,"Illumina HiSeq 1500 (Saccharomyces cerevisiae)","high-throughput sequencing","Saccharomyces cerevisiae",0,19,2,"GEO","Dec 18, 2013"
GPL18087,"Illumina HiSeq 2000 (Drosophila miranda)","high-throughput sequencing","Drosophila miranda",0,48,1,"GEO","Dec 18, 2013"
GPL18076,"Illumina Genome Analyzer II (Citrus reticulata)","high-throughput sequencing","Citrus reticulata",0,5,1,"GEO","Dec 17, 2013"
GPL18058,"Exiqon miRCURY LNA microRNA array, 7th generation [miRBase v18, condensed Probe_ID version]","spotted oligonucleotide","Homo sapiens;Mus musculus;Rattus norvegicus",3557,39,5,"shouli wang","Dec 16, 2013"
GPL18072,"Illumina Genome Analyzer IIx (Caenorhabditis briggsae)","high-throughput sequencing","Caenorhabditis briggsae",0,13,1,"GEO","Dec 16, 2013"
GPL18074,"AB 5500xl Genetic Analyzer (Synechococcus sp. PCC 7002)","high-throughput sequencing","Synechococcus sp. PCC 7002",0,6,1,"GEO","Dec 16, 2013"
GPL18075,"AB 5500xl Genetic Analyzer (Shewanella sp. W3-18-1)","high-throughput sequencing","Shewanella sp. W3-18-1",0,3,1,"GEO","Dec 16, 2013"
GPL17011,"NimbleGen Edwardsiella ictaluri 4x72K array","in situ oligonucleotide","Edwardsiella ictaluri 93-146",7366,24,2,"Attila Karsi","Dec 15, 2013"
GPL17600,"10K immunosignaturing peptide microarray version 2","spotted peptide or protein","synthetic construct",10400,260,5,"Phillip Stafford","Dec 14, 2013"
GPL18063,"[TR_RCH2a520699F] Rhodobacter capsulatus","in situ oligonucleotide","Rhodobacter capsulatus",4125,19,2,"Nilufer Erkal","Dec 14, 2013"
GPL18053,"NimbleGen Human CGH array [091130_HG18_DL_CGH; condensed PROBE_ID version]","in situ oligonucleotide","Homo sapiens",718385,30,2,"Matt Walter","Dec 13, 2013"
GPL18059,"NimbleGen Haemophilus influenzae R2866 4x72K Custom Expression Array [110421_HB_Hin_R2866_expr]","in situ oligonucleotide","Haemophilus influenzae",1827,64,3,"Jeroen Daniel Langereis","Dec 13, 2013"
GPL18061,"AB 5500xl-W Genetic Analysis System (Mus musculus)","high-throughput sequencing","Mus musculus",0,22,2,"GEO","Dec 13, 2013"
GPL18062,"Illumina MiSeq (Brassica oleracea var. italica)","high-throughput sequencing","Brassica oleracea var. italica",0,5,1,"GEO","Dec 13, 2013"
GPL18064,"Illumina Genome Analyzer IIx (Saccharum sp.)","high-throughput sequencing","Saccharum sp.",0,5,1,"GEO","Dec 13, 2013"
GPL18065,"Illumina HiSeq 2000 (Saccharum sp.)","high-throughput sequencing","Saccharum sp.",0,2,1,"GEO","Dec 13, 2013"
GPL11537,"[MoGene-1_1-st] Affymetrix Mouse Gene 1.1 ST Array [probe set (exon) version]","in situ oligonucleotide","Mus musculus",241576,46,4,"Affymetrix, Inc.","Dec 12, 2013"
GPL18047,"Agilent-027346 human hg18 promoters 180K","in situ oligonucleotide","Homo sapiens",180880,38,2,"Matthew Suderman","Dec 11, 2013"
GPL17609,"Agilent-034169  Propionibacterium freudenreichii Custom Microarray (Probe Name version)","in situ oligonucleotide","Propionibacterium freudenreichii",2229,8,1,"Hélène Falentin","Dec 10, 2013"
